transaction_id,customer_id,menu_id,menu_name,category,quantity,price,total_price,transaction_date,transaction_time
TRX00228,C0055,M011,Pasta Carbonara,Food,1,45000,45000,2025-03-11,17:08:00
TRX02521,C0108,M001,Kopi Latte,Coffee,2,28000,56000,2024-08-14,17:12:00
TRX01891,C0007,M009,Sandwich Ayam,Food,1,35000,35000,2024-11-10,10:30:00
TRX01762,C0020,M008,Croissant,Food,1,25000,25000,2024-08-12,14:06:00
TRX02195,C0189,M009,Sandwich Ayam,Food,1,35000,35000,2025-06-18,11:47:00
TRX00777,C0105,M008,Croissant,Food,2,25000,50000,2025-02-20,19:51:00
TRX01411,C0182,M004,Espresso,Coffee,1,18000,18000,2025-03-07,09:37:00
TRX02720,C0052,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-11-10,10:03:00
TRX02473,C0129,M013,Vietnamese Drip,Coffee,1,27000,27000,2025-03-04,17:08:00
TRX02651,C0181,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-06-08,14:35:00
TRX02393,C0089,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-11-08,21:01:00
TRX00579,C0045,M004,Espresso,Coffee,1,18000,18000,2024-11-11,21:09:00
TRX00667,C0090,M005,Matcha Latte,Non-Coffee,3,32000,96000,2024-12-07,10:45:00
TRX01296,C0076,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-12-30,09:22:00
TRX00801,C0129,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2024-07-10,08:17:00
TRX00719,C0189,M001,Kopi Latte,Coffee,1,28000,28000,2024-12-15,18:28:00
TRX02172,C0158,M008,Croissant,Food,1,25000,25000,2025-06-15,17:49:00
TRX02627,C0168,M007,Teh Tarik,Non-Coffee,2,15000,30000,2025-02-28,08:09:00
TRX02921,C0034,M001,Kopi Latte,Coffee,2,28000,56000,2025-02-14,09:15:00
TRX00399,C0176,M002,Cappuccino,Coffee,1,30000,30000,2024-09-23,21:09:00
TRX00177,C0136,M004,Espresso,Coffee,1,18000,18000,2024-11-18,14:51:00
TRX00886,C0078,M015,Cheesecake,Food,2,30000,60000,2025-05-03,21:36:00
TRX01827,C0128,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-09-17,13:43:00
TRX00511,C0035,M015,Cheesecake,Food,1,30000,30000,2025-02-06,16:34:00
TRX00285,C0023,M009,Sandwich Ayam,Food,1,35000,35000,2025-06-28,11:15:00
TRX00850,C0135,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2025-06-21,18:58:00
TRX02305,C0054,M009,Sandwich Ayam,Food,1,35000,35000,2025-06-11,09:14:00
TRX01623,C0132,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2024-07-11,15:09:00
TRX00952,C0069,M003,Americano,Coffee,1,22000,22000,2025-05-21,21:32:00
TRX02579,C0186,M003,Americano,Coffee,3,22000,66000,2024-09-16,14:59:00
TRX00233,C0003,M010,Roti Bakar,Food,1,20000,20000,2024-07-05,10:30:00
TRX00042,C0134,M015,Cheesecake,Food,1,30000,30000,2024-12-02,14:27:00
TRX02751,C0159,M015,Cheesecake,Food,1,30000,30000,2025-02-13,19:25:00
TRX01964,C0074,M011,Pasta Carbonara,Food,2,45000,90000,2025-05-30,09:07:00
TRX02416,C0144,M002,Cappuccino,Coffee,2,30000,60000,2024-11-23,11:56:00
TRX02022,C0188,M013,Vietnamese Drip,Coffee,1,27000,27000,2024-07-15,16:24:00
TRX01859,C0117,M013,Vietnamese Drip,Coffee,2,27000,54000,2024-09-29,13:35:00
TRX00516,C0196,M003,Americano,Coffee,1,22000,22000,2024-07-08,15:55:00
TRX01435,C0014,M009,Sandwich Ayam,Food,1,35000,35000,2025-06-30,11:15:00
TRX02003,C0148,M011,Pasta Carbonara,Food,1,45000,45000,2024-09-11,08:45:00
TRX01657,C0122,M004,Espresso,Coffee,1,18000,18000,2025-02-17,19:52:00
TRX00333,C0176,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-05-19,16:17:00
TRX02900,C0151,M008,Croissant,Food,1,25000,25000,2025-05-15,21:15:00
TRX01645,C0077,M001,Kopi Latte,Coffee,1,28000,28000,2025-03-13,21:50:00
TRX02912,C0159,M010,Roti Bakar,Food,1,20000,20000,2024-09-18,17:57:00
TRX01237,C0104,M011,Pasta Carbonara,Food,2,45000,90000,2025-05-12,08:20:00
TRX01037,C0098,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-03-02,15:05:00
TRX02792,C0027,M010,Roti Bakar,Food,2,20000,40000,2025-03-09,13:57:00
TRX02771,C0102,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-10-22,10:32:00
TRX01954,C0163,M002,Cappuccino,Coffee,1,30000,30000,2024-10-03,08:00:00
TRX02257,C0138,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2025-05-08,11:40:00
TRX00543,C0091,M015,Cheesecake,Food,2,30000,60000,2024-08-03,20:19:00
TRX00553,C0153,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-04-30,20:42:00
TRX01489,C0134,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2024-07-13,12:16:00
TRX02034,C0068,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2024-07-23,10:45:00
TRX01971,C0163,M006,Chocolate Frappe,Non-Coffee,2,35000,70000,2024-08-23,21:27:00
TRX00726,C0184,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-03-27,09:14:00
TRX01783,C0142,M009,Sandwich Ayam,Food,1,35000,35000,2025-05-25,21:29:00
TRX02402,C0148,M011,Pasta Carbonara,Food,2,45000,90000,2024-10-23,14:15:00
TRX01341,C0194,M003,Americano,Coffee,3,22000,66000,2025-01-25,12:16:00
TRX00299,C0018,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-08-14,12:33:00
TRX00403,C0065,M011,Pasta Carbonara,Food,1,45000,45000,2025-01-09,09:32:00
TRX01277,C0026,M003,Americano,Coffee,1,22000,22000,2024-10-04,20:39:00
TRX02093,C0059,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2025-04-20,09:31:00
TRX02453,C0077,M013,Vietnamese Drip,Coffee,1,27000,27000,2025-06-23,11:28:00
TRX01269,C0006,M003,Americano,Coffee,2,22000,44000,2024-09-25,18:57:00
TRX02237,C0041,M004,Espresso,Coffee,1,18000,18000,2025-02-03,16:20:00
TRX02299,C0139,M009,Sandwich Ayam,Food,1,35000,35000,2025-01-11,14:31:00
TRX00736,C0039,M009,Sandwich Ayam,Food,1,35000,35000,2025-04-11,11:11:00
TRX01519,C0025,M002,Cappuccino,Coffee,1,30000,30000,2025-01-13,14:49:00
TRX01590,C0088,M012,Caramel Macchiato,Coffee,2,33000,66000,2024-12-03,21:44:00
TRX01486,C0113,M003,Americano,Coffee,1,22000,22000,2025-04-26,18:36:00
TRX02184,C0096,M007,Teh Tarik,Non-Coffee,1,15000,15000,2025-04-02,15:25:00
TRX00376,C0136,M001,Kopi Latte,Coffee,1,28000,28000,2025-03-01,13:24:00
TRX00926,C0144,M002,Cappuccino,Coffee,1,30000,30000,2025-02-09,19:37:00
TRX02914,C0175,M003,Americano,Coffee,2,22000,44000,2025-02-17,19:39:00
TRX01067,C0107,M013,Vietnamese Drip,Coffee,1,27000,27000,2025-06-10,08:01:00
TRX00369,C0081,M010,Roti Bakar,Food,1,20000,20000,2025-04-09,21:49:00
TRX00678,C0181,M004,Espresso,Coffee,1,18000,18000,2024-11-25,12:43:00
TRX01546,C0013,M013,Vietnamese Drip,Coffee,1,27000,27000,2024-07-06,08:23:00
TRX02169,C0083,M011,Pasta Carbonara,Food,2,45000,90000,2025-06-16,11:18:00
TRX02624,C0104,M003,Americano,Coffee,1,22000,22000,2024-10-02,09:51:00
TRX02838,C0063,M008,Croissant,Food,1,25000,25000,2025-05-16,18:15:00
TRX02622,C0189,M005,Matcha Latte,Non-Coffee,2,32000,64000,2025-05-26,20:17:00
TRX02959,C0143,M001,Kopi Latte,Coffee,1,28000,28000,2024-11-06,20:03:00
TRX01240,C0188,M001,Kopi Latte,Coffee,1,28000,28000,2024-08-11,11:28:00
TRX02195,C0189,M001,Kopi Latte,Coffee,1,28000,28000,2025-06-18,13:12:00
TRX01011,C0038,M003,Americano,Coffee,1,22000,22000,2024-12-28,19:52:00
TRX02515,C0110,M014,Milo Dinosaur,Non-Coffee,2,25000,50000,2025-05-08,21:02:00
TRX01492,C0010,M003,Americano,Coffee,1,22000,22000,2025-06-21,19:21:00
TRX01287,C0057,M004,Espresso,Coffee,1,18000,18000,2025-05-08,16:52:00
TRX01841,C0028,M014,Milo Dinosaur,Non-Coffee,2,25000,50000,2024-10-19,16:06:00
TRX00084,C0062,M001,Kopi Latte,Coffee,1,28000,28000,2025-04-19,20:32:00
TRX02970,C0172,M001,Kopi Latte,Coffee,3,28000,84000,2025-03-21,08:39:00
TRX02266,C0079,M001,Kopi Latte,Coffee,1,28000,28000,2024-09-07,16:20:00
TRX01889,C0090,M010,Roti Bakar,Food,1,20000,20000,2025-01-11,17:22:00
TRX02219,C0075,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-04-10,16:06:00
TRX01946,C0176,M002,Cappuccino,Coffee,1,30000,30000,2025-03-02,15:05:00
TRX02103,C0112,M007,Teh Tarik,Non-Coffee,3,15000,45000,2025-06-28,11:44:00
TRX02445,C0024,M004,Espresso,Coffee,1,18000,18000,2024-08-14,16:09:00
TRX01965,C0183,M004,Espresso,Coffee,2,18000,36000,2025-02-15,19:31:00
TRX01582,C0016,M011,Pasta Carbonara,Food,1,45000,45000,2025-03-19,11:55:00
TRX02348,C0177,M002,Cappuccino,Coffee,2,30000,60000,2024-11-19,16:35:00
TRX02332,C0050,M013,Vietnamese Drip,Coffee,1,27000,27000,2025-01-27,15:01:00
TRX02006,C0134,M012,Caramel Macchiato,Coffee,2,33000,66000,2025-05-30,20:23:00
TRX02771,C0102,M002,Cappuccino,Coffee,1,30000,30000,2024-10-22,08:26:00
TRX00964,C0136,M007,Teh Tarik,Non-Coffee,1,15000,15000,2025-06-16,20:33:00
TRX01723,C0159,M012,Caramel Macchiato,Coffee,2,33000,66000,2024-09-07,13:40:00
TRX01140,C0025,M008,Croissant,Food,1,25000,25000,2024-11-26,17:43:00
TRX00714,C0014,M004,Espresso,Coffee,2,18000,36000,2025-06-19,18:07:00
TRX01007,C0028,M010,Roti Bakar,Food,1,20000,20000,2025-04-04,15:52:00
TRX02403,C0190,M004,Espresso,Coffee,1,18000,18000,2025-01-20,17:52:00
TRX00512,C0008,M005,Matcha Latte,Non-Coffee,2,32000,64000,2024-12-11,10:49:00
TRX00008,C0196,M013,Vietnamese Drip,Coffee,2,27000,54000,2025-04-05,19:15:00
TRX02449,C0004,M004,Espresso,Coffee,2,18000,36000,2025-05-26,12:07:00
TRX00766,C0089,M002,Cappuccino,Coffee,2,30000,60000,2025-02-10,13:58:00
TRX02398,C0096,M001,Kopi Latte,Coffee,3,28000,84000,2024-09-28,17:50:00
TRX00736,C0039,M001,Kopi Latte,Coffee,2,28000,56000,2025-04-11,14:07:00
TRX00859,C0195,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-09-15,15:46:00
TRX02443,C0149,M006,Chocolate Frappe,Non-Coffee,2,35000,70000,2025-01-01,17:04:00
TRX01699,C0055,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2025-05-10,17:18:00
TRX00774,C0026,M003,Americano,Coffee,2,22000,44000,2024-09-17,15:26:00
TRX02705,C0156,M002,Cappuccino,Coffee,1,30000,30000,2025-04-06,20:32:00
TRX00692,C0197,M001,Kopi Latte,Coffee,1,28000,28000,2024-11-23,21:23:00
TRX01755,C0187,M004,Espresso,Coffee,2,18000,36000,2024-07-12,21:18:00
TRX01529,C0165,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-11-22,16:03:00
TRX01908,C0080,M001,Kopi Latte,Coffee,1,28000,28000,2024-12-17,15:37:00
TRX02413,C0050,M001,Kopi Latte,Coffee,1,28000,28000,2024-11-04,13:04:00
TRX01862,C0014,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2025-04-08,15:50:00
TRX02362,C0121,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-09-24,15:38:00
TRX02335,C0046,M008,Croissant,Food,1,25000,25000,2025-05-20,14:26:00
TRX01181,C0004,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2024-11-21,13:36:00
TRX02537,C0006,M008,Croissant,Food,3,25000,75000,2025-03-15,16:30:00
TRX00041,C0115,M004,Espresso,Coffee,2,18000,36000,2025-01-02,21:42:00
TRX02259,C0128,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-09-20,19:13:00
TRX01818,C0101,M011,Pasta Carbonara,Food,1,45000,45000,2025-06-13,17:09:00
TRX00578,C0029,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2025-05-06,15:23:00
TRX01021,C0029,M012,Caramel Macchiato,Coffee,2,33000,66000,2024-07-31,16:59:00
TRX01526,C0071,M002,Cappuccino,Coffee,1,30000,30000,2024-10-10,13:35:00
TRX02573,C0035,M001,Kopi Latte,Coffee,1,28000,28000,2024-10-31,08:04:00
TRX00265,C0011,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-10-19,16:03:00
TRX02969,C0179,M006,Chocolate Frappe,Non-Coffee,2,35000,70000,2025-05-04,09:07:00
TRX02166,C0046,M012,Caramel Macchiato,Coffee,2,33000,66000,2025-05-03,15:06:00
TRX01887,C0026,M011,Pasta Carbonara,Food,1,45000,45000,2024-08-16,18:33:00
TRX01358,C0147,M004,Espresso,Coffee,1,18000,18000,2025-04-06,20:49:00
TRX01658,C0103,M015,Cheesecake,Food,1,30000,30000,2025-01-31,10:02:00
TRX02687,C0025,M001,Kopi Latte,Coffee,1,28000,28000,2024-11-26,12:20:00
TRX01109,C0091,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-11-13,11:09:00
TRX02557,C0176,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-01-06,13:44:00
TRX00589,C0164,M002,Cappuccino,Coffee,1,30000,30000,2024-09-01,18:48:00
TRX02022,C0188,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-07-15,09:06:00
TRX02981,C0098,M001,Kopi Latte,Coffee,1,28000,28000,2025-02-09,11:46:00
TRX01077,C0116,M001,Kopi Latte,Coffee,1,28000,28000,2024-09-21,17:40:00
TRX02980,C0059,M007,Teh Tarik,Non-Coffee,1,15000,15000,2024-10-30,19:33:00
TRX00224,C0106,M013,Vietnamese Drip,Coffee,2,27000,54000,2024-07-31,21:15:00
TRX02568,C0145,M010,Roti Bakar,Food,1,20000,20000,2024-10-04,11:13:00
TRX01740,,M002,Cappuccino,Coffee,1,30000,30000,2024-07-26,13:40:00
TRX02765,C0169,M003,Americano,Coffee,1,22000,22000,2024-09-12,11:54:00
TRX00559,C0190,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-06-30,16:06:00
TRX02741,C0152,M001,Kopi Latte,Coffee,1,28000,28000,2025-05-01,19:48:00
TRX00341,C0113,M009,Sandwich Ayam,Food,1,35000,35000,2025-05-15,13:11:00
TRX01423,C0076,M001,Kopi Latte,Coffee,1,28000,28000,2025-05-11,08:15:00
TRX01335,C0190,M008,Croissant,Food,1,25000,25000,2025-04-02,11:14:00
TRX02597,C0165,M008,Croissant,Food,1,25000,25000,2025-01-06,21:17:00
TRX00780,C0038,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-06-24,13:56:00
TRX02553,C0119,M013,Vietnamese Drip,Coffee,1,27000,27000,2024-12-26,10:02:00
TRX01142,C0080,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-07-04,09:33:00
TRX01488,C0172,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-10-09,20:31:00
TRX02676,C0151,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-02-20,12:00:00
TRX02379,C0127,M007,Teh Tarik,Non-Coffee,1,15000,15000,2024-12-16,10:24:00
TRX01183,C0046,M005,Matcha Latte,Non-Coffee,2,32000,64000,2025-02-13,11:26:00
TRX00556,C0044,M005,Matcha Latte,Non-Coffee,2,32000,64000,2024-11-22,20:06:00
TRX02760,C0048,M002,Cappuccino,Coffee,1,30000,30000,2024-11-01,09:29:00
TRX00955,C0057,M011,Pasta Carbonara,Food,1,45000,45000,2025-01-10,20:31:00
TRX02917,C0157,M003,Americano,Coffee,1,22000,22000,2024-07-18,11:41:00
TRX02326,C0163,M004,Espresso,Coffee,1,18000,18000,2024-11-11,17:38:00
TRX00986,C0099,M002,Cappuccino,Coffee,1,30000,30000,2024-08-14,18:52:00
TRX00073,C0050,M001,Kopi Latte,Coffee,1,28000,28000,2024-10-24,19:56:00
TRX02635,C0155,M004,Espresso,Coffee,2,18000,36000,2024-07-15,16:06:00
TRX00370,C0114,M009,Sandwich Ayam,Food,2,35000,70000,2024-10-24,11:18:00
TRX02050,C0096,M010,Roti Bakar,Food,1,20000,20000,2024-12-18,15:10:00
TRX01280,C0152,M003,Americano,Coffee,1,22000,22000,2024-07-15,17:44:00
TRX02689,C0151,M003,Americano,Coffee,1,22000,22000,2024-09-05,10:41:00
TRX02207,C0168,M001,Kopi Latte,Coffee,1,28000,28000,2024-11-14,17:28:00
TRX01292,C0099,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2025-06-17,20:03:00
TRX00046,C0025,M003,Americano,Coffee,1,22000,22000,2024-12-08,09:05:00
TRX01765,C0135,M003,Americano,Coffee,1,22000,22000,2024-07-07,19:31:00
TRX02533,C0142,M015,Cheesecake,Food,1,30000,30000,2025-01-21,08:09:00
TRX02810,C0074,M001,Kopi Latte,Coffee,2,28000,56000,2025-02-08,08:07:00
TRX00452,C0084,M011,Pasta Carbonara,Food,1,45000,45000,2025-03-01,10:44:00
TRX02934,C0074,M001,Kopi Latte,Coffee,1,28000,28000,2025-06-07,14:56:00
TRX02789,C0198,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-11-03,11:44:00
TRX02975,C0045,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-11-01,14:38:00
TRX00633,C0017,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-01-07,09:30:00
TRX00588,C0159,M010,Roti Bakar,Food,2,20000,40000,2024-08-17,11:38:00
TRX01921,C0019,M014,Milo Dinosaur,Non-Coffee,2,25000,50000,2025-04-06,15:56:00
TRX00245,C0165,M008,Croissant,Food,3,25000,75000,2024-08-03,11:03:00
TRX02714,,M004,Espresso,Coffee,1,18000,18000,2024-08-23,12:46:00
TRX00949,C0026,M002,Cappuccino,Coffee,2,30000,60000,2025-06-05,10:38:00
TRX00344,C0174,M003,Americano,Coffee,1,22000,22000,2025-02-10,08:55:00
TRX01101,C0044,M002,Cappuccino,Coffee,2,30000,60000,2024-09-09,14:40:00
TRX01958,C0102,M002,Cappuccino,Coffee,1,30000,30000,2025-03-04,13:28:00
TRX01604,C0061,M005,Matcha Latte,Non-Coffee,2,32000,64000,2024-09-16,10:51:00
TRX01758,C0062,M003,Americano,Coffee,1,22000,22000,2024-10-13,11:51:00
TRX02031,C0157,M002,Cappuccino,Coffee,1,30000,30000,2025-06-23,11:41:00
TRX02335,C0046,M001,Kopi Latte,Coffee,1,28000,28000,2025-05-20,10:14:00
TRX02325,C0155,M004,Espresso,Coffee,1,18000,18000,2025-04-11,08:12:00
TRX02425,C0082,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-09-16,09:57:00
TRX02252,C0137,M001,Kopi Latte,Coffee,1,28000,28000,2024-10-28,18:18:00
TRX02799,C0197,M011,Pasta Carbonara,Food,2,45000,90000,2024-09-03,17:28:00
TRX02352,C0199,M002,Cappuccino,Coffee,1,30000,30000,2024-07-10,08:11:00
TRX01018,C0108,M006,Chocolate Frappe,Non-Coffee,2,35000,70000,2025-04-08,14:05:00
TRX00617,C0084,M003,Americano,Coffee,2,22000,44000,2024-10-26,14:57:00
TRX01985,C0016,M003,Americano,Coffee,2,22000,44000,2024-10-29,17:32:00
TRX01641,C0146,M003,Americano,Coffee,2,22000,44000,2024-11-08,20:04:00
TRX01517,C0081,M008,Croissant,Food,2,25000,50000,2025-05-21,17:58:00
TRX01793,C0161,M003,Americano,Coffee,1,22000,22000,2024-07-21,17:25:00
TRX00436,C0002,M003,Americano,Coffee,1,22000,22000,2025-04-04,10:48:00
TRX00165,C0066,M001,Kopi Latte,Coffee,1,28000,28000,2024-10-13,13:05:00
TRX00940,C0022,M009,Sandwich Ayam,Food,1,35000,35000,2024-09-01,17:36:00
TRX01201,C0043,M010,Roti Bakar,Food,1,20000,20000,2024-08-31,09:08:00
TRX01811,C0171,M002,Cappuccino,Coffee,1,30000,30000,2025-03-20,10:40:00
TRX02002,C0034,M005,Matcha Latte,Non-Coffee,2,32000,64000,2024-08-23,13:27:00
TRX01522,C0082,M012,Caramel Macchiato,Coffee,2,33000,66000,2025-03-06,11:33:00
TRX02310,C0138,M005,Matcha Latte,Non-Coffee,2,32000,64000,2025-01-28,16:43:00
TRX02664,C0035,M007,Teh Tarik,Non-Coffee,3,15000,45000,2025-06-14,19:28:00
TRX02297,C0127,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2024-11-02,08:01:00
TRX00386,C0140,M010,Roti Bakar,Food,1,20000,20000,2024-11-29,16:35:00
TRX01186,C0142,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-10-25,12:01:00
TRX00108,C0078,M006,Chocolate Frappe,Non-Coffee,2,35000,70000,2025-05-11,10:10:00
TRX02644,C0133,M004,Espresso,Coffee,1,18000,18000,2024-11-18,16:34:00
TRX00196,C0077,M010,Roti Bakar,Food,1,20000,20000,2024-12-12,14:20:00
TRX01575,C0176,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-09-18,14:02:00
TRX02767,C0155,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2025-02-08,17:05:00
TRX02974,C0020,M003,Americano,Coffee,3,22000,66000,2025-06-07,08:40:00
TRX02929,C0102,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-12-24,15:27:00
TRX01218,C0186,M001,Kopi Latte,Coffee,1,28000,28000,2024-10-18,11:45:00
TRX02182,C0011,M009,Sandwich Ayam,Food,2,35000,70000,2024-07-23,19:54:00
TRX01386,C0078,M008,Croissant,Food,2,25000,50000,2024-12-16,13:27:00
TRX01658,C0103,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-01-31,17:56:00
TRX01929,C0169,M001,Kopi Latte,Coffee,2,28000,56000,2025-06-09,14:44:00
TRX00062,C0027,M003,Americano,Coffee,1,22000,22000,2024-09-13,20:41:00
TRX01211,C0139,M011,Pasta Carbonara,Food,2,45000,90000,2025-04-02,16:08:00
TRX00843,C0150,M001,Kopi Latte,Coffee,1,28000,28000,2025-01-01,10:14:00
TRX00806,C0037,M002,Cappuccino,Coffee,1,30000,30000,2025-01-28,11:48:00
TRX00135,C0052,M008,Croissant,Food,1,25000,25000,2025-04-02,09:39:00
TRX02518,C0196,M010,Roti Bakar,Food,2,20000,40000,2025-05-30,15:16:00
TRX01328,C0079,M002,Cappuccino,Coffee,1,30000,30000,2024-09-20,10:47:00
TRX00205,C0037,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-12-26,15:22:00
TRX01755,C0187,M003,Americano,Coffee,1,22000,22000,2024-07-12,21:33:00
TRX00074,C0047,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-06-20,18:46:00
TRX01842,C0061,M001,Kopi Latte,Coffee,1,28000,28000,2025-02-04,18:51:00
TRX02357,C0030,M009,Sandwich Ayam,Food,2,35000,70000,2024-11-01,17:52:00
TRX00683,C0109,M009,Sandwich Ayam,Food,1,35000,35000,2025-03-13,12:48:00
TRX00106,C0111,M002,Cappuccino,Coffee,2,30000,60000,2025-03-15,13:33:00
TRX02339,C0098,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-07-24,09:21:00
TRX01526,C0071,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-10-10,08:07:00
TRX00209,C0110,M003,Americano,Coffee,1,22000,22000,2025-01-16,19:51:00
TRX00861,C0033,M013,Vietnamese Drip,Coffee,1,27000,27000,2024-12-04,20:44:00
TRX01545,C0171,M002,Cappuccino,Coffee,1,30000,30000,2024-11-05,08:39:00
TRX02858,C0156,M013,Vietnamese Drip,Coffee,1,27000,27000,2024-10-28,20:31:00
TRX02243,C0052,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2024-11-11,13:14:00
TRX01616,C0150,M007,Teh Tarik,Non-Coffee,1,15000,15000,2025-05-27,14:23:00
TRX02785,C0161,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-04-07,11:08:00
TRX00668,C0078,M002,Cappuccino,Coffee,1,30000,30000,2024-07-15,19:14:00
TRX00559,C0190,M008,Croissant,Food,2,25000,50000,2025-06-30,10:19:00
TRX02119,C0167,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2025-01-16,18:34:00
TRX02537,C0006,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-03-15,16:46:00
TRX00884,C0055,M001,Kopi Latte,Coffee,1,28000,28000,2024-08-24,13:00:00
TRX01176,C0037,M010,Roti Bakar,Food,1,20000,20000,2024-07-19,08:17:00
TRX00591,C0110,M002,Cappuccino,Coffee,1,30000,30000,2025-06-20,21:16:00
TRX02258,C0156,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-02-17,11:27:00
TRX01568,C0008,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-11-08,09:27:00
TRX02546,C0034,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2025-01-08,13:59:00
TRX01234,C0124,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-11-23,14:23:00
TRX02865,C0039,M008,Croissant,Food,1,25000,25000,2025-02-08,12:01:00
TRX01739,C0011,M001,Kopi Latte,Coffee,1,28000,28000,2024-12-08,08:02:00
TRX02811,C0160,M001,Kopi Latte,Coffee,1,28000,28000,2025-01-06,18:56:00
TRX00675,C0050,M010,Roti Bakar,Food,1,20000,20000,2024-11-22,19:06:00
TRX00732,C0034,M003,Americano,Coffee,1,22000,22000,2025-04-13,15:59:00
TRX00928,C0049,M008,Croissant,Food,1,25000,25000,2025-01-15,15:20:00
TRX00229,C0145,M001,Kopi Latte,Coffee,1,28000,28000,2025-03-06,08:27:00
TRX02089,C0165,M013,Vietnamese Drip,Coffee,1,27000,27000,2024-09-22,13:56:00
TRX02514,C0035,M003,Americano,Coffee,1,22000,22000,2024-11-29,10:14:00
TRX00608,C0179,M014,Milo Dinosaur,Non-Coffee,2,25000,50000,2025-01-06,17:24:00
TRX00595,C0168,M001,Kopi Latte,Coffee,1,28000,28000,2025-05-24,10:44:00
TRX02253,C0100,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-11-19,21:42:00
TRX01626,C0174,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2025-01-19,17:36:00
TRX00636,C0053,M014,Milo Dinosaur,Non-Coffee,2,25000,50000,2025-03-24,21:33:00
TRX01064,C0163,M012,Caramel Macchiato,Coffee,2,33000,66000,2025-02-13,16:24:00
TRX02592,C0116,M013,Vietnamese Drip,Coffee,1,27000,27000,2025-02-09,16:45:00
TRX01593,C0081,M008,Croissant,Food,2,25000,50000,2024-12-13,16:43:00
TRX00054,C0156,M007,Teh Tarik,Non-Coffee,1,15000,15000,2025-02-12,17:31:00
TRX00021,C0124,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-08-24,19:18:00
TRX00401,C0117,M010,Roti Bakar,Food,1,20000,20000,2024-07-24,16:40:00
TRX02615,C0077,M009,Sandwich Ayam,Food,1,35000,35000,2025-03-18,16:02:00
